Date,Close,High,Low,Open,Volume
,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
2000-01-03,48.33434295654297,48.33434295654297,48.23019235635063,48.23019235635063,265600
2000-01-04,52.202369689941406,52.2023696899414,48.39042092412271,50.954151834010005,1142840
2000-01-05,50.250728607177734,52.87695295090524,48.037908633972044,49.64024054157523,2393940
2000-01-06,53.2470817565918,54.27097401054415,50.34526153538314,51.24256333204893,2439320
2000-01-07,49.00251770019531,53.99858763150988,48.98809729919204,53.99858763150988,1592820
2000-01-10,48.19493865966797,49.992755245836555,45.105642954176254,49.992755245836555,1252240
2000-01-11,46.35866165161133,48.99930114848442,44.352539245184175,48.45450935160039,1783680
2000-01-12,47.77833557128906,49.35182680736671,46.78809554464637,46.78809554464637,632220
2000-01-13,47.34730529785156,49.512057330374354,46.82014160624795,47.589258987447195,795060
2000-01-14,47.22072219848633,48.39042250844747,45.24985106302605,47.11016090818332,925440
2000-01-17,48.350364685058594,50.31322124642386,47.90972341618068,48.55065617091219,1355000
2000-01-18,46.478843688964844,47.26879216064279,45.860341018269274,47.26879216064279,880160
2000-01-19,50.19786071777344,50.19786071777344,46.94833135730845,47.74949742142634,1548600
2000-01-20,49.25728225708008,52.86893948927138,48.55225724583554,51.27461739856337,4506380
2000-01-21,49.72035598754883,50.63368710974035,49.03135523917894,50.63368710974035,1158220
2000-01-24,48.74293518066406,50.954151102735885,48.39362313285934,50.63368474359918,1093040
2000-01-25,46.59100341796875,48.67884171146542,46.30739242886534,47.42902477143301,1548780
2000-01-26,46.59100341796875,46.59100341796875,46.59100341796875,46.59100341796875,0
2000-01-27,47.119773864746094,49.64023873407631,46.78808999836656,47.589255922996124,2289540
2000-01-28,45.791439056396484,47.8135810529293,45.18575781741971,47.55720698094402,1578020
2000-01-31,43.801334381103516,46.46761651740561,43.26295330930867,46.147150196595916,785820
2000-02-01,44.8733024597168,45.474176916273954,42.71816900948911,43.26296087211516,1761500
2000-02-02,47.9417724609375,48.46412933580654,46.467625155214314,46.75604294158547,2080060
2000-02-03,47.76071548461914,49.18518622069999,47.42903155656948,48.39043084487832,714920
2000-02-04,47.46427917480469,49.67229249731392,46.98197567319857,48.390426884480014,582860
2000-02-07,43.714820861816406,46.85218462731976,43.66835186669395,46.30739274942991,1501860
2000-02-08,44.479129791259766,44.86529235871012,42.30156136678383,42.30156136678383,1385360
2000-02-09,45.289913177490234,47.461075979859935,44.86529617383089,47.461075979859935,745900
2000-02-10,45.448551177978516,45.82669921595091,44.83325133291998,44.86529993170019,275880
2000-02-11,45.26587677001953,45.87476094405175,44.25640961572165,45.87476094405175,487800
2000-02-14,43.65232467651367,45.18255450129942,43.262959217142274,44.41664008557086,442620
2000-02-15,43.29020309448242,44.5448268206315,42.46179535060197,43.26296130061333,856020
2000-02-16,44.19872283935547,44.83324490683264,43.42319478134361,43.42319478134361,324320
2000-02-17,47.735069274902344,47.735069274902344,44.92938460875619,44.92938460875619,176560
2000-02-18,51.55503463745117,51.55503463745117,51.55503463745117,51.55503463745117,1038080
2000-02-21,50.41737365722656,55.15226748732422,49.38547149374313,54.47928611464231,1777140
2000-02-22,47.2047004699707,50.601641287642856,46.820141777960714,49.35182431612812,1266220
2000-02-23,50.98139953613281,50.98139953613281,49.83252533739633,50.47345813916349,979540
2000-02-24,50.27958297729492,52.86093777888011,48.07316843009196,52.844913479052124,996380
2000-02-25,49.840538024902344,51.27462721067265,49.1595468822606,50.63369437053924,881360
2000-02-28,53.50186538696289,53.82874248954978,49.768433721181665,50.313225632206965,2373140
2000-02-29,49.67388916015625,57.780085062027226,49.22203042385294,54.4792806116864,2202240
2000-03-01,48.93521499633789,50.633687779588335,45.70010651568191,50.633687779588335,5129820
2000-03-02,45.05116653442383,49.67229137774229,45.02072183561088,49.640242782172095,1840040
2000-03-03,41.447532653808594,43.26297303747868,41.447532653808594,43.26297303747868,1743420
2000-03-06,42.096466064453125,43.58342994948546,40.90753602613865,41.66063156936111,1608280
2000-03-07,45.411685943603516,45.46456074121722,41.083786204847,41.66223052502805,2061340
2000-03-08,42.14133071899414,46.430771632944655,41.78881573039213,46.430771632944655,1007100
2000-03-09,38.7700309753418,42.589987907238175,38.7700309753418,41.98110362739295,1063280
2000-03-10,41.86573028564453,41.872140982822444,38.52326563702422,40.05829998587884,1161180
2000-03-13,45.21620559692383,45.21620559692383,43.26296256262435,43.26296256262435,304100
2000-03-14,48.83427047729492,48.83427047729492,46.307394680206265,47.42902707730469,1528600
2000-03-15,50.32443618774414,52.74235429539565,49.19158642769928,51.851458202752774,2963200
2000-03-16,46.331424713134766,49.51205443042103,46.29938100992023,49.51205443042103,1168080
2000-03-17,46.331424713134766,46.331424713134766,46.331424713134766,46.331424713134766,0
2000-03-20,46.331424713134766,46.331424713134766,46.331424713134766,46.331424713134766,0
2000-03-21,50.02480697631836,50.039227377521186,47.076512185533296,47.429027181366486,1525720
2000-03-22,54.02741622924805,54.02741622924805,51.27461168783987,51.27461168783987,1255340
2000-03-23,51.535797119140625,57.616643207288895,49.70593209978704,57.616643207288895,3607860
2000-03-24,52.9266357421875,54.38315515918762,49.640250758513545,50.03122021563223,1393100
2000-03-27,55.18270492553711,56.04956209035503,51.43484865314686,53.838346253761195,1309500
2000-03-28,50.76828384399414,54.47928514855167,50.76828384399415,54.47928514855167,740800
2000-03-29,46.707977294921875,50.63369065247106,46.707977294921875,50.63369065247106,1276640
2000-03-30,48.488162994384766,49.351822230585874,43.74366061347384,45.025526125956596,2600460
2000-03-31,52.31133270263672,52.36741530030419,45.3459953425803,45.3459953425803,3312540
2000-04-03,49.65145492553711,55.02407327928888,48.71088693713302,52.396250093560845,3641540
2000-04-04,45.67927169799805,49.6722845985886,45.67927169799805,48.55065236571724,1930840
2000-04-05,46.276947021484375,48.646797260971994,45.18575939328759,45.69850755514042,1628180
2000-04-06,45.58634567260742,48.037911691296166,42.6252343585254,47.39697888746337,1523060
