Date,Close,High,Low,Open,Volume
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
2000-01-03,36.436519622802734,36.436519622802734,36.43384470638091,36.43384470638091,85279
2000-01-04,39.35163879394531,39.35163879394531,39.35163879394531,39.35163879394531,234239
2000-01-05,39.99298858642578,42.50015674565197,36.31349072021037,39.35165049005993,7055839
2000-01-06,39.219234466552734,42.57304785386642,37.31662241186351,42.06078071428952,3884799
2000-01-07,36.082096099853516,36.79499019791396,36.082096099853516,36.79499019791396,539199
2000-01-10,36.13090896606445,38.968443684749666,34.93584141935271,36.08209104741279,2153706
2000-01-11,33.243221282958984,37.30324259049447,33.24054636548509,36.567610352221166,2462826
2000-01-12,34.27912521362305,34.88234219738851,33.23720274251942,34.64159147581557,1068639
2000-01-13,33.173667907714844,35.04284456869909,32.902823692514545,34.42758638985422,1017599
2000-01-14,33.40907669067383,34.64159602594261,32.16719650417369,34.64159602594261,1088639
2000-01-17,36.082096099853516,36.082096099853516,34.10658921826167,34.507843177050894,1492479
2000-01-18,35.80723190307617,38.1191250871461,34.77534242346463,36.64786071512626,1730293
2000-01-19,37.2430419921875,38.09236199484646,36.44722304065481,36.44722304065481,1791253
2000-01-20,37.402225494384766,37.91783700263094,37.11599839776361,37.55737617310276,1147253
2000-01-21,39.98763656616211,40.39490980050634,36.78161839041951,37.784753363217014,7743732
2000-01-24,43.18696594238281,43.18696594238281,42.14504337080321,42.14504337080321,1096639
2000-01-25,46.64242935180664,46.64242935180664,46.64175994215118,46.64242935180664,1860959
2000-01-26,46.64242935180664,46.64242935180664,46.64242935180664,46.64242935180664,0
2000-01-27,50.37410354614258,50.37410354614258,50.37410354614258,50.37410354614258,86293
2000-01-28,54.40400695800781,54.40400695800781,54.40400695800781,54.40400695800781,160373
2000-01-31,50.89238357543945,56.71056671744107,50.051757295699595,54.40402557089577,3913973
2000-02-01,54.9637565612793,54.9637565612793,52.965509299095324,53.43363880047622,2653333
2000-02-02,59.360843658447266,59.36084365844727,59.36084365844727,59.36084365844727,119199
2000-02-03,64.10968780517578,64.10968780517578,63.531883831693804,64.10968780517578,458506
2000-02-04,69.23904418945312,69.23904418945312,66.94253910068828,69.13605850615721,3072479
2000-02-07,70.3418197631836,73.48296706653024,67.86541249855256,71.409821928348,2280959
