Date,Close,High,Low,Open,Volume
,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
2002-07-01,3.9500420093536377,4.043634098217611,3.823833014013455,3.823833014013455,21923
2002-07-02,3.972731113433838,4.040798918821568,3.956423527961587,4.03087232037116,61044
2002-07-03,3.9890379905700684,4.04717848107108,3.8883547016982303,4.018107887836456,34160
2002-07-04,4.034418106079102,4.066324785239909,3.9535883161841032,4.014565254592536,27892
2002-07-05,4.079796314239502,4.128011277109896,3.995421260165245,4.059943462687996,58976
2002-07-08,4.105320453643799,4.173388248102785,4.014564090333521,4.014564090333521,48909
2002-07-09,4.098940849304199,4.202460263455689,4.063488904571474,4.079796492922342,321846
2002-07-10,3.8110713958740234,4.005347179283321,3.755765909767324,4.005347179283321,138434
2002-07-11,3.7848362922668457,3.8046891410028283,3.633102985250419,3.633102985250419,15027
2002-07-12,3.881974220275879,4.014564202023366,3.827378284029703,4.014564202023366,24187
2002-07-15,3.8919007778167725,3.998965779396014,3.7883813874764183,3.885519791136286,50330
2002-07-16,3.8791375160217285,3.9691846753729805,3.7947618021471454,3.7947618021471454,24928
2002-07-17,3.681316614151001,3.7493844136835475,3.3707591491988906,3.4317364224527176,21356
2002-07-18,3.7075512409210205,3.755765146029798,3.5288735402261304,3.561489402126612,27532
2002-07-19,3.759310483932495,3.797599184817073,3.6650088552174593,3.668554118187668,13380
2002-07-22,3.6295573711395264,3.755765326169211,3.6260121080700074,3.707551418747929,21665
2002-07-23,3.6940791606903076,3.710386742683373,3.5161110103716036,3.5161110103716036,40161
2002-07-24,3.6940791606903076,3.7430026026378367,3.603322106202815,3.691242741749449,34479
2002-07-25,3.538801431655884,3.691243586306474,3.4969678095443815,3.691243586306474,38185
2002-07-26,3.5551095008850098,3.755766292057436,3.4515900893282176,3.755766292057436,51760
2002-07-29,3.102034091949463,3.102034091949463,2.848908274294944,3.0821812435772915,17188
2002-07-30,3.121178150177002,3.1566300882899303,2.946046731206802,3.043184095119101,66561
2002-07-31,3.072963237762451,3.1403214806677835,3.027584368089057,3.0502736289336925,5557
2002-08-01,3.2537684440612793,3.296310560325141,3.102034095689773,3.102034095689773,31134
2002-08-02,3.282839775085449,3.3643791103360132,2.9687359145709413,2.9687359145709413,28211
2002-08-05,3.4969675540924072,3.4969675540924072,3.3026917915220753,3.3544509645036515,18835
2002-08-06,3.3934478759765625,3.4161371412053394,3.3771402928285577,3.3771402928285577,6690
