Date,Close,High,Low,Open,Volume
,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS
2000-01-03,34.37226867675781,34.54884953150168,32.34768376923711,32.88046914896572,1637610
2000-01-04,33.544166564941406,34.7010728543078,33.002248109933724,34.7010728543078,837330
2000-01-05,32.14674377441406,33.61114390411058,31.66267135610596,31.967120119145438,854660
2000-01-06,33.2214469909668,34.22612642860463,32.271566096095825,32.271566096095825,1328510
2000-01-07,35.87015914916992,35.879292241942345,32.88047189055063,32.88047189055063,3353820
2000-01-10,36.1867790222168,38.235717832265145,35.255166579908675,38.05609418264768,1858870
2000-01-11,34.51231384277344,35.498727238347456,33.294518724320625,35.0116096555183,1527270
2000-01-12,35.00857162475586,35.851896216240895,34.402719080698745,35.6205144463872,410470
2000-01-13,34.0008430480957,36.168519402205874,33.85470659790712,36.168519402205874,472060
2000-01-14,33.44979476928711,34.09826996001147,32.941363442978385,34.09826996001147,372820
2000-01-17,33.94908142089844,34.52448938373064,33.48936314911515,33.7938119050162,530120
2000-01-18,32.74956130981445,33.59288356646078,32.57602556559971,33.55026091509296,783580
2000-01-19,32.75564193725586,33.78772540096214,32.36290506932877,33.489364585369096,789520
2000-01-20,31.918415069580078,32.94136335135604,31.78445916030105,32.850030093587655,443590
2000-01-21,32.347686767578125,32.81958336246802,31.553075170337276,31.973213701101347,430100
2000-01-24,31.909286499023438,32.57603029221288,31.799684715957756,32.423805851595056,436020
2000-01-25,30.128250122070312,31.90623215388156,29.896868405563687,31.66876016120488,1211950
2000-01-26,30.128250122070312,30.128250122070312,30.128250122070312,30.128250122070312,0
2000-01-27,29.881650924682617,30.444880754081105,29.409754343890334,30.444880754081105,1713620
2000-01-28,30.189144134521484,31.29733758112638,30.02474150372713,30.14043121157797,1842680
2000-01-31,29.36408805847168,29.957764657164315,29.044418187877355,29.896873498889075,873570
2000-02-01,28.599924087524414,29.775096767583797,28.34723099891739,29.53153677231626,901120
2000-02-02,26.67884635925293,29.835981115528437,26.31959669780862,29.835981115528437,2163590
2000-02-03,26.04863739013672,27.278610764461835,25.707656236340384,26.715380974843328,2588490
2000-02-04,28.134113311767578,28.134113311767578,27.333411521362954,27.33950179780308,1446730
2000-02-07,30.387035369873047,30.38703536987305,28.61818850452551,30.201321407586704,1921900
2000-02-08,31.120758056640625,32.81958299174241,30.87111012272948,32.576023012080746,2340810
2000-02-09,33.611148834228516,33.611148834228516,32.81958239877003,32.88047123120528,1022560
2000-02-10,35.93409729003906,36.3024801187435,33.0083436641712,34.707168799725515,4443300
2000-02-11,33.8486213684082,36.16852231360795,33.55026048985485,34.098269318724164,1798570
2000-02-14,33.087493896484375,34.22004374318388,32.35072839759186,34.22004374318388,1108600
2000-02-15,33.03573989868164,35.249081650007994,32.33855186878809,32.57602156086117,2245110
2000-02-16,34.12261962890625,35.18819035294313,33.97648319330972,34.40271194747644,1164040
2000-02-17,34.06172180175781,35.139470544364045,33.56242608906015,34.73151037635278,572990
2000-02-18,35.27953338623047,36.75306709006639,34.40272149753141,34.64628151688362,3356990
2000-02-21,36.26289749145508,37.44720316172459,34.77414301499269,36.226362798518316,1758160
2000-02-22,33.88210678100586,36.22940671911838,33.56547975447732,36.22940671911838,1093190
2000-02-23,32.00670623779297,35.98585254892522,31.662679879145973,35.437846021596215,1151330
2000-02-24,30.65496063232422,32.780012663840616,29.53763139863016,32.780012663840616,1026010
2000-02-25,30.813264846801758,32.088906148092946,30.146521186564478,30.444882052695366,530710
2000-02-28,33.184913635253906,33.27929200414448,32.08889860359561,32.87437693334191,1848900
2000-02-29,30.661033630371094,34.03737150836741,30.530120573694308,33.79381157690745,1838950
2000-03-01,29.537626266479492,31.227318305160455,28.93786398591059,31.227318305160455,1109310
2000-03-02,27.175100326538086,30.04909539665798,27.175100326538086,30.04909539665798,1545850
2000-03-03,25.263164520263672,26.487047774737032,25.001338344945456,25.87815012474308,1545830
2000-03-06,26.09430503845215,26.730604205835924,25.330137939052076,25.7563667018663,840840
2000-03-07,25.165739059448242,26.18259694203986,24.021010914865318,25.701567277967886,1565080
2000-03-08,25.692432403564453,26.176507172450922,24.422881546194063,25.573697564976424,671100
2000-03-09,25.363630294799805,27.095944813220402,24.11234546648084,26.06081836703973,857240
2000-03-10,23.817033767700195,25.42147813197945,23.442560672603804,25.025693711000194,905660
2000-03-13,23.342084884643555,24.721237337480165,22.894544854727652,24.051451022908086,439440
2000-03-14,25.199222564697266,25.211400793693844,21.920310477748338,22.833656747654516,1216950
2000-03-15,25.518892288208008,26.4261505196678,24.964795696154948,26.4261505196678,753460
2000-03-16,25.12006187438965,25.878138456447125,24.541608903164292,25.878138456447125,704780
2000-03-17,25.12006187438965,25.12006187438965,25.12006187438965,25.12006187438965,0
2000-03-20,25.12006187438965,25.12006187438965,25.12006187438965,25.12006187438965,0
2000-03-21,24.590328216552734,25.330138883311324,23.92967488708074,24.751688029456936,850590
2000-03-22,24.508127212524414,25.57369796089504,23.153331047271433,24.72124043309458,683960
2000-03-23,24.36808204650879,24.964801411266397,24.051455018171286,24.84302142763505,418640
2000-03-24,24.505088806152344,24.782138391762434,23.871836924170285,24.355909510771816,271310
2000-03-27,24.459413528442383,24.843019636254052,24.234122084763708,24.56901527353143,442280
2000-03-28,23.957077026367188,24.843021834337975,23.442557806550596,24.843021834337975,851600
2000-03-29,24.060592651367188,24.782137274281567,23.990570715427058,24.355908412510544,331500
2000-03-30,23.926631927490234,24.29501704800886,23.3268696962248,23.625228242553366,397210
2000-03-31,23.402978897094727,24.05145397178603,23.016327640093895,23.62522520899987,821540
2000-04-03,22.440916061401367,24.355898890389373,21.95075341041152,24.355898890389373,1049040
2000-04-04,21.043502807617188,22.22476336681017,20.647718421295977,21.61586574032222,1701100
2000-04-05,20.638586044311523,21.920315313789374,20.41329456507043,21.68284560286495,2119240
2000-04-06,20.672073364257812,21.00696656965688,20.032731367994156,20.946077740587935,933100
2000-04-07,22.32827377319336,22.32827377319336,21.000879148308247,21.000879148308247,1844810
